"40288b98128e083b0112978896904e51","10aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","402880f60a070a69010a070d55590006","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2007-05-17 08:55:50","4b2b6f2e214c042a01214e63b70c4cca","2007-05-17 08:55:50","Y",\N,"H","Y",\N,\N,"13","23","2130",0.800,1000.000,0.200,5000.000,0.500,100.000
"40288b9814a3f99b0114a7c9b90b329e","10aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","402880f60a070a69010a070d55590006","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2007-08-27 22:46:28","4b2b6f2e214c042a01214e63b70c4cca","2007-08-27 22:46:28","Y","建材","W","Y",\N,\N,"24","24","2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
"40288c9814d84f3f0114d963c7022006","40288c9814d84f3f0114d8c89e4e112d","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2007-09-06 13:56:08","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2007-09-06 13:56:08","N",\N,"邯","Y",\N,\N,"80","00","2200",0.800,1000.000,0.200,5000.000,0.500,2000.000
"40288c981558383a011559e7784c0d9e","10aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","402880f60a070a69010a070d55590006","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2007-10-01 12:51:22","4b2b6f2e20d623df0120ebe490e97a47","2007-10-01 12:51:22","Y",\N,"M","Y",\N,\N,"28","28","2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
"40288c9815ba11210115bdb131316841","40288c9815ba11210115bdaa52f36818","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2007-10-20 21:54:07","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2007-10-20 21:54:07","N",\N,"邢","Y",\N,\N,"30","30","2200",0.800,1000.000,0.200,5000.000,0.500,2000.000
"40288c9815bf37770115c10fcd321ead","40288c9815ba11210115bdaa52f36818","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2007-10-21 13:36:19","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2007-10-21 13:36:19","N",\N,"邢台返程","N",\N,"40288c9815ba11210115bdb131316841","82","82","2300",0.800,1000.000,0.200,5000.000,0.500,2000.000
"40288c9815c45dca0115c56aceb9146c","40288c9815c45dca0115c56a085c146b","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2007-10-22 09:54:12","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2007-10-22 09:54:12","N",\N,"武","Y",\N,\N,"81","20","2350",0.800,1000.000,0.200,5000.000,0.500,2000.000
"40288c9815c45dca0115c57512a7149a","40288c9814b8930c0114bb64c13c1da1","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2007-10-22 10:05:25","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2007-10-22 10:05:25","N",\N,"侯","Y",\N,\N,"86","86","2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
"40288c9815c45dca0115c58a0f361527","40288c981586918201158766e60e09a1","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2007-10-22 10:28:20","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2007-10-22 10:28:20","N",\N,"安","Y",\N,\N,"87","80","2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
"40288c9815f7dd6a0115f881f07c04a3","10aaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","402880f60a070a69010a070d55590006","0aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa","2007-11-01 08:00:06","4b2b6f2e214c042a01214e63b70c4cca","2007-11-01 08:00:06","Y",\N,"Q","Y",\N,\N,"26","26","2130",0.800,1000.000,0.200,5000.000,0.500,2000.000
